,AP689,AG083,AZ649,CA186,CA969,AP707
433,1045.8,1044.875,1044.8,1045.0,1045.05,1045.25
434,1045.625,1045.0,1044.875,1045.05,1045.175,1045.3
435,1045.75,1045.05,1045.0,1045.175,1045.0,1045.3
436,1045.625,1045.175,1045.05,1045.0,1045.25,1045.425
437,1045.625,1045.0,1045.175,1045.25,1045.3,1045.425
438,1045.675,1045.25,1045.0,1045.3,1045.3,1045.425
439,1045.75,1045.3,1045.25,1045.3,1045.425,1045.55
440,1045.75,1045.3,1045.3,1045.425,1045.425,1045.675
441,1045.8,1045.425,1045.3,1045.425,1045.425,1045.5
442,1045.925,1045.425,1045.425,1045.425,1045.55,1045.675
443,1045.925,1045.425,1045.425,1045.55,1045.675,1045.8
444,1045.925,1045.55,1045.425,1045.675,1045.5,1045.625
445,1045.8,1045.675,1045.55,1045.5,1045.675,1045.75
446,1045.925,1045.5,1045.675,1045.675,1045.8,1045.625
447,1045.925,1045.675,1045.5,1045.8,1045.625,1045.625
448,1046.125,1045.8,1045.675,1045.625,1045.75,1045.675
449,1046.0,1045.625,1045.8,1045.75,1045.625,1045.75
450,1046.175,1045.75,1045.625,1045.625,1045.625,1045.75
451,1046.05,1045.625,1045.75,1045.625,1045.675,1045.8
452,1046.125,1045.625,1045.625,1045.675,1045.75,1045.925
453,1046.125,1045.675,1045.625,1045.75,1045.75,1045.925
454,1046.175,1045.75,1045.675,1045.75,1045.8,1045.925
455,1046.125,1045.75,1045.75,1045.8,1045.925,1045.8
456,1046.05,1045.8,1045.75,1045.925,1045.925,1045.925
457,1046.125,1045.925,1045.8,1045.925,1045.925,1045.925
458,1046.15,1045.925,1045.925,1045.925,1045.8,1046.125
459,1046.125,1045.925,1045.925,1045.8,1045.925,1046.0
460,1046.125,1045.8,1045.925,1045.925,1045.925,1046.175
461,1046.125,1045.925,1045.8,1045.925,1046.125,1046.05
462,1046.325,1045.925,1045.925,1046.125,1046.0,1046.125
463,1046.175,1046.125,1045.925,1046.0,1046.175,1046.125
464,1046.175,1046.0,1046.125,1046.175,1046.05,1046.175
465,1046.3,1046.175,1046.0,1046.05,1046.125,1046.125
466,1046.275,1046.05,1046.175,1046.125,1046.125,1046.05
467,1046.3,1046.125,1046.05,1046.125,1046.175,1046.125
468,1046.3,1046.125,1046.125,1046.175,1046.125,1046.15
469,1046.2,1046.175,1046.125,1046.125,1046.05,1046.125
470,1046.325,1046.125,1046.175,1046.05,1046.125,1046.125
471,1046.25,1046.05,1046.125,1046.125,1046.15,1046.125
472,1046.125,1046.125,1046.05,1046.15,1046.125,1046.325
473,1046.175,1046.15,1046.125,1046.125,1046.125,1046.175
474,1046.2,1046.125,1046.15,1046.125,1046.125,1046.175
475,1046.275,1046.125,1046.125,1046.125,1046.325,1046.3
476,1046.125,1046.125,1046.125,1046.325,1046.175,1046.275
477,1046.15,1046.325,1046.125,1046.175,1046.175,1046.3
478,1046.15,1046.175,1046.325,1046.175,1046.3,1046.3
479,1046.125,1046.175,1046.175,1046.3,1046.275,1046.2
480,1046.15,1046.3,1046.175,1046.275,1046.3,1046.325
481,1046.025,1046.275,1046.3,1046.3,1046.3,1046.25
482,1045.9,1046.3,1046.275,1046.3,1046.2,1046.125
483,1046.075,1046.3,1046.3,1046.2,1046.325,1046.175
484,1046.0,1046.2,1046.3,1046.325,1046.25,1046.2
485,1045.95,1046.325,1046.2,1046.25,1046.125,1046.275
486,1045.95,1046.25,1046.325,1046.125,1046.175,1046.125
487,1045.95,1046.125,1046.25,1046.175,1046.2,1046.15
488,1045.825,1046.175,1046.125,1046.2,1046.275,1046.15
489,1045.95,1046.2,1046.175,1046.275,1046.125,1046.125
490,1046.075,1046.275,1046.2,1046.125,1046.15,1046.15
491,1046.025,1046.125,1046.275,1046.15,1046.15,1046.025
492,1045.95,1046.15,1046.125,1046.15,1046.125,1045.9
493,1046.15,1046.15,1046.15,1046.125,1046.15,1046.075
494,1046.275,1046.125,1046.15,1046.15,1046.025,1046.0
495,1046.15,1046.15,1046.125,1046.025,1045.9,1045.95
496,1046.075,1046.025,1046.15,1045.9,1046.075,1045.95
497,1046.15,1045.9,1046.025,1046.075,1046.0,1045.95
498,1046.075,1046.075,1045.9,1046.0,1045.95,1045.825
499,1046.15,1046.0,1046.075,1045.95,1045.95,1045.95
500,1046.15,1045.95,1046.0,1045.95,1045.95,1046.075
501,1046.075,1045.95,1045.95,1045.95,1045.825,1046.025
502,1046.325,1045.95,1045.95,1045.825,1045.95,1045.95
503,1046.325,1045.825,1045.95,1045.95,1046.075,1046.15
504,1046.325,1045.95,1045.825,1046.075,1046.025,1046.275
505,1046.325,1046.075,1045.95,1046.025,1045.95,1046.15
506,1046.4,1046.025,1046.075,1045.95,1046.15,1046.075
507,1046.4,1045.95,1046.025,1046.15,1046.275,1046.15
508,1046.4,1046.15,1045.95,1046.275,1046.15,1046.075
509,1046.575,1046.275,1046.15,1046.15,1046.075,1046.15
510,1046.825,1046.15,1046.275,1046.075,1046.15,1046.15
511,1046.65,1046.075,1046.15,1046.15,1046.075,1046.075
512,1046.65,1046.15,1046.075,1046.075,1046.15,1046.325
513,1046.825,1046.075,1046.15,1046.15,1046.15,1046.325
514,1047.125,1046.15,1046.075,1046.15,1046.075,1046.325
515,1047.3,1046.15,1046.15,1046.075,1046.325,1046.325
516,1047.425,1046.075,1046.15,1046.325,1046.325,1046.4
517,1047.5,1046.325,1046.075,1046.325,1046.325,1046.4
518,1047.55,1046.325,1046.325,1046.325,1046.325,1046.4
519,1047.675,1046.325,1046.325,1046.325,1046.4,1046.575
520,1047.75,1046.325,1046.325,1046.4,1046.4,1046.825
521,1047.8,1046.4,1046.325,1046.4,1046.4,1046.65
522,1047.925,1046.4,1046.4,1046.4,1046.575,1046.65
523,1048.05,1046.4,1046.4,1046.575,1046.825,1046.825
524,1048.125,1046.575,1046.4,1046.825,1046.65,1047.125
525,1048.05,1046.825,1046.575,1046.65,1046.65,1047.3
526,1048.125,1046.65,1046.825,1046.65,1046.825,1047.425
527,1048.25,1046.65,1046.65,1046.825,1047.125,1047.5
528,1048.3,1046.825,1046.65,1047.125,1047.3,1047.55
529,1048.25,1047.125,1046.825,1047.3,1047.425,1047.675
530,1048.4,1047.3,1047.125,1047.425,1047.5,1047.75
531,1048.35,1047.425,1047.3,1047.5,1047.55,1047.8
532,1048.65,1047.5,1047.425,1047.55,1047.675,1047.925
533,1048.6,1047.55,1047.5,1047.675,1047.75,1048.05
534,1048.65,1047.675,1047.55,1047.75,1047.8,1048.125
535,1048.65,1047.75,1047.675,1047.8,1047.925,1048.05
536,1048.775,1047.8,1047.75,1047.925,1048.05,1048.125
537,1048.65,1047.925,1047.8,1048.05,1048.125,1048.25
538,1048.725,1048.05,1047.925,1048.125,1048.05,1048.3
539,1048.775,1048.125,1048.05,1048.05,1048.125,1048.25
540,1048.725,1048.05,1048.125,1048.125,1048.25,1048.4
541,1048.775,1048.125,1048.05,1048.25,1048.3,1048.35
542,1048.775,1048.25,1048.125,1048.3,1048.25,1048.65
543,1048.85,1048.3,1048.25,1048.25,1048.4,1048.6
544,1049.025,1048.25,1048.3,1048.4,1048.35,1048.65
545,1048.9,1048.4,1048.25,1048.35,1048.65,1048.65
546,1049.025,1048.35,1048.4,1048.65,1048.6,1048.775
547,1048.975,1048.65,1048.35,1048.6,1048.65,1048.65
548,1049.15,1048.6,1048.65,1048.65,1048.65,1048.725
549,1049.025,1048.65,1048.6,1048.65,1048.775,1048.775
550,1049.15,1048.65,1048.65,1048.775,1048.65,1048.725
551,1049.0,1048.775,1048.65,1048.65,1048.725,1048.775
552,1048.975,1048.65,1048.775,1048.725,1048.775,1048.775
553,1049.075,1048.725,1048.65,1048.775,1048.725,1048.85
554,1049.25,1048.775,1048.725,1048.725,1048.775,1049.025
555,1049.25,1048.725,1048.775,1048.775,1048.775,1048.9
556,1049.2,1048.775,1048.725,1048.775,1048.85,1049.025
557,1049.25,1048.775,1048.775,1048.85,1049.025,1048.975
558,1049.25,1048.85,1048.775,1049.025,1048.9,1049.15
559,1049.5,1049.025,1048.85,1048.9,1049.025,1049.025
560,1049.325,1048.9,1049.025,1049.025,1048.975,1049.15
561,1049.225,1049.025,1048.9,1048.975,1049.15,1049.0
562,1049.0,1048.975,1049.025,1049.15,1049.025,1048.975
563,1049.2,1049.15,1048.975,1049.025,1049.15,1049.075
564,1049.2,1049.025,1049.15,1049.15,1049.0,1049.25
565,1049.075,1049.15,1049.025,1049.0,1048.975,1049.25
566,1049.075,1049.0,1049.15,1048.975,1049.075,1049.2
567,1049.225,1048.975,1049.0,1049.075,1049.25,1049.25
568,1049.125,1049.075,1048.975,1049.25,1049.25,1049.25
569,1049.125,1049.25,1049.075,1049.25,1049.2,1049.5
570,1049.25,1049.25,1049.25,1049.2,1049.25,1049.325
571,1049.075,1049.2,1049.25,1049.25,1049.25,1049.225
572,1049.2,1049.25,1049.2,1049.25,1049.5,1049.0
573,1049.325,1049.25,1049.25,1049.5,1049.325,1049.2
574,1049.25,1049.5,1049.25,1049.325,1049.225,1049.2
575,1049.2,1049.325,1049.5,1049.225,1049.0,1049.075
576,1049.125,1049.225,1049.325,1049.0,1049.2,1049.075
577,1049.25,1049.0,1049.225,1049.2,1049.2,1049.225
578,1049.0,1049.2,1049.0,1049.2,1049.075,1049.125
579,1049.125,1049.2,1049.2,1049.075,1049.075,1049.125
580,1049.2,1049.075,1049.2,1049.075,1049.225,1049.25
581,1049.125,1049.075,1049.075,1049.225,1049.125,1049.075
582,1049.25,1049.225,1049.075,1049.125,1049.125,1049.2
583,1049.2,1049.125,1049.225,1049.125,1049.25,1049.325
584,1049.075,1049.125,1049.125,1049.25,1049.075,1049.25
585,1049.075,1049.25,1049.125,1049.075,1049.2,1049.2
586,1048.875,1049.075,1049.25,1049.2,1049.325,1049.125
587,1049.075,1049.2,1049.075,1049.325,1049.25,1049.25
588,1048.625,1049.325,1049.2,1049.25,1049.2,1049.0
589,1048.7,1049.25,1049.325,1049.2,1049.125,1049.125
590,1048.7,1049.2,1049.25,1049.125,1049.25,1049.2
591,1048.575,1049.125,1049.2,1049.25,1049.0,1049.125
592,1048.625,1049.25,1049.125,1049.0,1049.125,1049.25
593,1048.45,1049.0,1049.25,1049.125,1049.2,1049.2
594,1048.375,1049.125,1049.0,1049.2,1049.125,1049.075
595,1048.45,1049.2,1049.125,1049.125,1049.25,1049.075
596,1048.575,1049.125,1049.2,1049.25,1049.2,1048.875
597,1048.25,1049.25,1049.125,1049.2,1049.075,1049.075
598,1048.325,1049.2,1049.25,1049.075,1049.075,1048.625
599,1048.125,1049.075,1049.2,1049.075,1048.875,1048.7
600,1048.2,1049.075,1049.075,1048.875,1049.075,1048.7
601,1048.2,1048.875,1049.075,1049.075,1048.625,1048.575
602,1048.375,1049.075,1048.875,1048.625,1048.7,1048.625
603,1048.45,1048.625,1049.075,1048.7,1048.7,1048.45
604,1048.125,1048.7,1048.625,1048.7,1048.575,1048.375
605,1047.925,1048.7,1048.7,1048.575,1048.625,1048.45
606,1047.925,1048.575,1048.7,1048.625,1048.45,1048.575
607,1047.925,1048.625,1048.575,1048.45,1048.375,1048.25
608,1047.875,1048.45,1048.625,1048.375,1048.45,1048.325
609,1048.0,1048.375,1048.45,1048.45,1048.575,1048.125
610,1047.875,1048.45,1048.375,1048.575,1048.25,1048.2
611,1047.875,1048.575,1048.45,1048.25,1048.325,1048.2
612,1048.0,1048.25,1048.575,1048.325,1048.125,1048.375
613,1047.8,1048.325,1048.25,1048.125,1048.2,1048.45
614,1047.875,1048.125,1048.325,1048.2,1048.2,1048.125
615,1047.8,1048.2,1048.125,1048.2,1048.375,1047.925
616,1048.0,1048.2,1048.2,1048.375,1048.45,1047.925
617,1047.8,1048.375,1048.2,1048.45,1048.125,1047.925
618,1047.675,1048.45,1048.375,1048.125,1047.925,1047.875
619,1047.5,1048.125,1048.45,1047.925,1047.925,1048.0
620,1047.375,1047.925,1048.125,1047.925,1047.925,1047.875
621,1047.175,1047.925,1047.925,1047.925,1047.875,1047.875
622,1047.125,1047.925,1047.925,1047.875,1048.0,1048.0
623,1047.3,1047.875,1047.925,1048.0,1047.875,1047.8
624,1047.05,1048.0,1047.875,1047.875,1047.875,1047.875
625,1047.05,1047.875,1048.0,1047.875,1048.0,1047.8
626,1047.175,1047.875,1047.875,1048.0,1047.8,1048.0
627,1047.125,1048.0,1047.875,1047.8,1047.875,1047.8
628,1047.175,1047.8,1048.0,1047.875,1047.8,1047.675
629,1047.125,1047.875,1047.8,1047.8,1048.0,1047.5
630,1047.125,1047.8,1047.875,1048.0,1047.8,1047.375
631,1047.125,1048.0,1047.8,1047.8,1047.675,1047.175
632,1047.0,1047.8,1048.0,1047.675,1047.5,1047.125
633,1047.125,1047.675,1047.8,1047.5,1047.375,1047.3
634,1046.925,1047.5,1047.675,1047.375,1047.175,1047.05
635,1047.0,1047.375,1047.5,1047.175,1047.125,1047.05
636,1046.875,1047.175,1047.375,1047.125,1047.3,1047.175
637,1046.875,1047.125,1047.175,1047.3,1047.05,1047.125
638,1046.675,1047.3,1047.125,1047.05,1047.05,1047.175
639,1046.675,1047.05,1047.3,1047.05,1047.175,1047.125
640,1046.625,1047.05,1047.05,1047.175,1047.125,1047.125
641,1046.5,1047.175,1047.05,1047.125,1047.175,1047.125
642,1046.55,1047.125,1047.175,1047.175,1047.125,1047.0
643,1046.375,1047.175,1047.125,1047.125,1047.125,1047.125
644,1046.25,1047.125,1047.175,1047.125,1047.125,1046.925
645,1046.25,1047.125,1047.125,1047.125,1047.0,1047.0
646,1046.25,1047.125,1047.125,1047.0,1047.125,1046.875
647,1046.375,1047.0,1047.125,1047.125,1046.925,1046.875
648,1046.25,1047.125,1047.0,1046.925,1047.0,1046.675
649,1046.05,1046.925,1047.125,1047.0,1046.875,1046.675
650,1046.05,1047.0,1046.925,1046.875,1046.875,1046.625
651,1046.175,1046.875,1047.0,1046.875,1046.675,1046.5
652,1046.05,1046.875,1046.875,1046.675,1046.675,1046.55
653,1045.925,1046.675,1046.875,1046.675,1046.625,1046.375
654,1045.8,1046.675,1046.675,1046.625,1046.5,1046.25
655,1045.75,1046.625,1046.675,1046.5,1046.55,1046.25
656,1045.75,1046.5,1046.625,1046.55,1046.375,1046.25
657,1045.675,1046.55,1046.5,1046.375,1046.25,1046.375
658,1045.75,1046.375,1046.55,1046.25,1046.25,1046.25
659,1045.75,1046.25,1046.375,1046.25,1046.25,1046.05
660,1045.75,1046.25,1046.25,1046.25,1046.375,1046.05
661,1045.55,1046.25,1046.25,1046.375,1046.25,1046.175
662,1045.55,1046.375,1046.25,1046.25,1046.05,1046.05
663,1045.625,1046.25,1046.375,1046.05,1046.05,1045.925
664,1045.55,1046.05,1046.25,1046.05,1046.175,1045.8
665,1045.3,1046.05,1046.05,1046.175,1046.05,1045.75
666,1045.5,1046.175,1046.05,1046.05,1045.925,1045.75
667,1045.55,1046.05,1046.175,1045.925,1045.8,1045.675
668,1045.375,1045.925,1046.05,1045.8,1045.75,1045.75
669,1045.05,1045.8,1045.925,1045.75,1045.75,1045.75
670,1044.85,1045.75,1045.8,1045.75,1045.675,1045.75
671,1044.55,1045.75,1045.75,1045.675,1045.75,1045.55
672,1044.675,1045.675,1045.75,1045.75,1045.75,1045.55
673,1044.475,1045.75,1045.675,1045.75,1045.75,1045.625
674,1044.55,1045.75,1045.75,1045.75,1045.55,1045.55
675,1044.35,1045.75,1045.75,1045.55,1045.55,1045.3
676,1044.175,1045.55,1045.75,1045.55,1045.625,1045.5
677,1044.05,1045.55,1045.55,1045.625,1045.55,1045.55
678,1044.175,1045.625,1045.55,1045.55,1045.3,1045.375
679,1043.975,1045.55,1045.625,1045.3,1045.5,1045.05
680,1044.05,1045.3,1045.55,1045.5,1045.55,1044.85
681,1043.975,1045.5,1045.3,1045.55,1045.375,1044.55
682,1043.725,1045.55,1045.5,1045.375,1045.05,1044.675
683,1043.975,1045.375,1045.55,1045.05,1044.85,1044.475
684,1044.05,1045.05,1045.375,1044.85,1044.55,1044.55
685,1043.725,1044.85,1045.05,1044.55,1044.675,1044.35
686,1043.675,1044.55,1044.85,1044.675,1044.475,1044.175
687,1043.675,1044.675,1044.55,1044.475,1044.55,1044.05
688,1043.775,1044.475,1044.675,1044.55,1044.35,1044.175
689,1043.7,1044.55,1044.475,1044.35,1044.175,1043.975
690,1043.775,1044.35,1044.55,1044.175,1044.05,1044.05
691,1043.575,1044.175,1044.35,1044.05,1044.175,1043.975
692,1043.7,1044.05,1044.175,1044.175,1043.975,1043.725
693,1043.525,1044.175,1044.05,1043.975,1044.05,1043.975
694,1043.4,1043.975,1044.175,1044.05,1043.975,1044.05
695,1043.4,1044.05,1043.975,1043.975,1043.725,1043.725
696,1043.4,1043.975,1044.05,1043.725,1043.975,1043.675
697,1043.4,1043.725,1043.975,1043.975,1044.05,1043.675
698,1043.4,1043.975,1043.725,1044.05,1043.725,1043.775
699,1043.275,1044.05,1043.975,1043.725,1043.675,1043.7
700,1043.4,1043.725,1044.05,1043.675,1043.675,1043.775
701,1043.45,1043.675,1043.725,1043.675,1043.775,1043.575
702,1043.45,1043.675,1043.675,1043.775,1043.7,1043.7
703,1043.5,1043.775,1043.675,1043.7,1043.775,1043.525
704,1043.375,1043.7,1043.775,1043.775,1043.575,1043.4
705,1043.25,1043.775,1043.7,1043.575,1043.7,1043.4
706,1043.25,1043.575,1043.775,1043.7,1043.525,1043.4
707,1043.25,1043.7,1043.575,1043.525,1043.4,1043.4
708,1043.0,1043.525,1043.7,1043.4,1043.4,1043.4
709,1043.25,1043.4,1043.525,1043.4,1043.4,1043.275
710,1043.175,1043.4,1043.4,1043.4,1043.4,1043.4
711,1043.125,1043.4,1043.4,1043.4,1043.4,1043.45
712,1043.05,1043.4,1043.4,1043.4,1043.275,1043.45
713,1043.125,1043.4,1043.4,1043.275,1043.4,1043.5
714,1043.175,1043.275,1043.4,1043.4,1043.45,1043.375
715,1043.05,1043.4,1043.275,1043.45,1043.45,1043.25
716,1043.25,1043.45,1043.4,1043.45,1043.5,1043.25
717,1043.0,1043.45,1043.45,1043.5,1043.375,1043.25
718,1043.125,1043.5,1043.45,1043.375,1043.25,1043.0
719,1043.05,1043.375,1043.5,1043.25,1043.25,1043.25
720,1043.05,1043.25,1043.375,1043.25,1043.25,1043.175
721,1043.125,1043.25,1043.25,1043.25,1043.0,1043.125
722,1043.3,1043.25,1043.25,1043.0,1043.25,1043.05
723,1043.175,1043.0,1043.25,1043.25,1043.175,1043.125
724,1043.125,1043.25,1043.0,1043.175,1043.125,1043.175
725,1043.25,1043.175,1043.25,1043.125,1043.05,1043.05
726,1043.25,1043.125,1043.175,1043.05,1043.125,1043.25
727,1043.175,1043.05,1043.125,1043.125,1043.175,1043.0
728,1043.05,1043.125,1043.05,1043.175,1043.05,1043.125
729,1043.25,1043.175,1043.125,1043.05,1043.25,1043.05
730,1043.3,1043.05,1043.175,1043.25,1043.0,1043.05
731,1043.3,1043.25,1043.05,1043.0,1043.125,1043.125
732,1043.25,1043.0,1043.25,1043.125,1043.05,1043.3
733,1043.125,1043.125,1043.0,1043.05,1043.05,1043.175
734,1043.05,1043.05,1043.125,1043.05,1043.125,1043.125
735,1043.125,1043.05,1043.05,1043.125,1043.3,1043.25
736,1043.05,1043.125,1043.05,1043.3,1043.175,1043.25
737,1042.875,1043.3,1043.125,1043.175,1043.125,1043.175
738,1043.05,1043.175,1043.3,1043.125,1043.25,1043.05
739,1042.75,1043.125,1043.175,1043.25,1043.25,1043.25
740,1042.675,1043.25,1043.125,1043.25,1043.175,1043.3
741,1042.675,1043.25,1043.25,1043.175,1043.05,1043.3
742,1042.625,1043.175,1043.25,1043.05,1043.25,1043.25
743,1042.625,1043.05,1043.175,1043.25,1043.3,1043.125
744,1042.625,1043.25,1043.05,1043.3,1043.3,1043.05
745,1042.75,1043.3,1043.25,1043.3,1043.25,1043.125
746,1042.675,1043.3,1043.3,1043.25,1043.125,1043.05
747,1042.425,1043.25,1043.3,1043.125,1043.05,1042.875
748,1042.625,1043.125,1043.25,1043.05,1043.125,1043.05
749,1042.55,1043.05,1043.125,1043.125,1043.05,1042.75
750,1042.55,1043.125,1043.05,1043.05,1042.875,1042.675
751,1042.55,1043.05,1043.125,1042.875,1043.05,1042.675
752,1042.425,1042.875,1043.05,1043.05,1042.75,1042.625
753,1042.425,1043.05,1042.875,1042.75,1042.675,1042.625
754,1042.425,1042.75,1043.05,1042.675,1042.675,1042.625
755,1042.375,1042.675,1042.75,1042.675,1042.625,1042.75
756,1042.3,1042.675,1042.675,1042.625,1042.625,1042.675
757,1042.3,1042.625,1042.675,1042.625,1042.625,1042.425
758,1042.25,1042.625,1042.625,1042.625,1042.75,1042.625
759,1042.425,1042.625,1042.625,1042.75,1042.675,1042.55
760,1042.375,1042.75,1042.625,1042.675,1042.425,1042.55
761,1042.25,1042.675,1042.75,1042.425,1042.625,1042.55
762,1042.175,1042.425,1042.675,1042.625,1042.55,1042.425
763,1041.925,1042.625,1042.425,1042.55,1042.55,1042.425
764,1042.05,1042.55,1042.625,1042.55,1042.55,1042.425
765,1041.925,1042.55,1042.55,1042.55,1042.425,1042.375
766,1041.875,1042.55,1042.55,1042.425,1042.425,1042.3
767,1041.75,1042.425,1042.55,1042.425,1042.425,1042.3
768,1041.8,1042.425,1042.425,1042.425,1042.375,1042.25
769,1041.8,1042.425,1042.425,1042.375,1042.3,1042.425
770,1041.875,1042.375,1042.425,1042.3,1042.3,1042.375
771,1041.675,1042.3,1042.375,1042.3,1042.25,1042.25
772,1041.675,1042.3,1042.3,1042.25,1042.425,1042.175
773,1041.6,1042.25,1042.3,1042.425,1042.375,1041.925
774,1041.775,1042.425,1042.25,1042.375,1042.25,1042.05
775,1041.625,1042.375,1042.425,1042.25,1042.175,1041.925
776,1041.625,1042.25,1042.375,1042.175,1041.925,1041.875
777,1041.5,1042.175,1042.25,1041.925,1042.05,1041.75
778,1041.425,1041.925,1042.175,1042.05,1041.925,1041.8
779,1041.35,1042.05,1041.925,1041.925,1041.875,1041.8
780,1041.4,1041.925,1042.05,1041.875,1041.75,1041.875
781,1041.375,1041.875,1041.925,1041.75,1041.8,1041.675
782,1041.25,1041.75,1041.875,1041.8,1041.8,1041.675
783,1041.275,1041.8,1041.75,1041.8,1041.875,1041.6
784,1041.125,1041.8,1041.8,1041.875,1041.675,1041.775
785,1041.05,1041.875,1041.8,1041.675,1041.675,1041.625
786,1041.225,1041.675,1041.875,1041.675,1041.6,1041.625
787,1041.0,1041.675,1041.675,1041.6,1041.775,1041.5
788,1040.925,1041.6,1041.675,1041.775,1041.625,1041.425
789,1040.875,1041.775,1041.6,1041.625,1041.625,1041.35
790,1040.8,1041.625,1041.775,1041.625,1041.5,1041.4
791,1041.05,1041.625,1041.625,1041.5,1041.425,1041.375
792,1040.875,1041.5,1041.625,1041.425,1041.35,1041.25
793,1040.775,1041.425,1041.5,1041.35,1041.4,1041.275
794,1040.9,1041.35,1041.425,1041.4,1041.375,1041.125
795,1041.025,1041.4,1041.35,1041.375,1041.25,1041.05
796,1040.925,1041.375,1041.4,1041.25,1041.275,1041.225
797,1041.15,1041.25,1041.375,1041.275,1041.125,1041.0
798,1041.225,1041.275,1041.25,1041.125,1041.05,1040.925
799,1041.25,1041.125,1041.275,1041.05,1041.225,1040.875
800,1041.25,1041.05,1041.125,1041.225,1041.0,1040.8
801,1041.275,1041.225,1041.05,1041.0,1040.925,1041.05
802,1041.5,1041.0,1041.225,1040.925,1040.875,1040.875
803,1041.625,1040.925,1041.0,1040.875,1040.8,1040.775
804,1041.675,1040.875,1040.925,1040.8,1041.05,1040.9
805,1041.875,1040.8,1040.875,1041.05,1040.875,1041.025
806,1041.875,1041.05,1040.8,1040.875,1040.775,1040.925
807,1042.05,1040.875,1041.05,1040.775,1040.9,1041.15
808,1042.175,1040.775,1040.875,1040.9,1041.025,1041.225
809,1042.05,1040.9,1040.775,1041.025,1040.925,1041.25
810,1042.425,1041.025,1040.9,1040.925,1041.15,1041.25
811,1042.175,1040.925,1041.025,1041.15,1041.225,1041.275
812,1042.3,1041.15,1040.925,1041.225,1041.25,1041.5
813,1042.375,1041.225,1041.15,1041.25,1041.25,1041.625
814,1042.275,1041.25,1041.225,1041.25,1041.275,1041.675
815,1042.3,1041.25,1041.25,1041.275,1041.5,1041.875
816,1042.15,1041.275,1041.25,1041.5,1041.625,1041.875
817,1042.2,1041.5,1041.275,1041.625,1041.675,1042.05
818,1042.275,1041.625,1041.5,1041.675,1041.875,1042.175
819,1042.2,1041.675,1041.625,1041.875,1041.875,1042.05
820,1042.325,1041.875,1041.675,1041.875,1042.05,1042.425
821,1042.2,1041.875,1041.875,1042.05,1042.175,1042.175
822,1042.525,1042.05,1041.875,1042.175,1042.05,1042.3
823,1042.325,1042.175,1042.05,1042.05,1042.425,1042.375
824,1042.2,1042.05,1042.175,1042.425,1042.175,1042.275
825,1042.275,1042.425,1042.05,1042.175,1042.3,1042.3
826,1042.275,1042.175,1042.425,1042.3,1042.375,1042.15
827,1042.15,1042.3,1042.175,1042.375,1042.275,1042.2
828,1042.225,1042.375,1042.3,1042.275,1042.3,1042.275
829,1042.075,1042.275,1042.375,1042.3,1042.15,1042.2
830,1041.875,1042.3,1042.275,1042.15,1042.2,1042.325
831,1041.875,1042.15,1042.3,1042.2,1042.275,1042.2
832,1042.075,1042.2,1042.15,1042.275,1042.2,1042.525
833,1042.025,1042.275,1042.2,1042.2,1042.325,1042.325
834,1041.875,1042.2,1042.275,1042.325,1042.2,1042.2
835,1041.575,1042.325,1042.2,1042.2,1042.525,1042.275
836,1041.625,1042.2,1042.325,1042.525,1042.325,1042.275
837,1041.575,1042.525,1042.2,1042.325,1042.2,1042.15
838,1041.575,1042.325,1042.525,1042.2,1042.275,1042.225
839,1041.5,1042.2,1042.325,1042.275,1042.275,1042.075
840,1041.2,1042.275,1042.2,1042.275,1042.15,1041.875
841,1041.325,1042.275,1042.275,1042.15,1042.225,1041.875
842,1041.375,1042.15,1042.275,1042.225,1042.075,1042.075
843,1041.125,1042.225,1042.15,1042.075,1041.875,1042.025
