date,time,air_temperature,rel_humidity,precipitation,wind_speed,wind_direction,radiation,radiation_short
5/10/2021,11:00,13.39,99.11,0,3.36,213.34,20.89,664.3
5/10/2021,12:00,12.21,100,4.4,3.72,183.17,9.76,706.1
5/10/2021,13:00,12.37,100,2.4,3.22,215.63,17.78,698.85
5/10/2021,14:00,12.84,100,1.6,2.34,216.78,22.34,634.5
5/10/2021,15:00,14.14,100,0,2.24,229.7,40.23,517.25
5/10/2021,16:00,16.4,92.16,0,2.93,221.18,41.45,352.45
5/10/2021,17:00,15.6,76.96,0,3.82,254.87,55.16,163
5/10/2021,18:00,14.65,84.47,0,2.08,231.29,16.8,33.9
5/10/2021,19:00,13.42,94.64,0,1.69,228.39,6.47,0
5/10/2021,20:00,12.68,98.1,0,1.65,222.05,0.27,0
5/10/2021,21:00,12.26,99.22,0.2,2.56,239.56,0,0
5/10/2021,22:00,11.13,100,0.4,1.76,278.53,0,0
5/10/2021,23:00,10.58,100,0,1.92,236.74,0,0
6/10/2021,0:00,10.61,100,0,2.77,190.73,0,0
6/10/2021,1:00,10.54,100,0,2.61,252.85,0,0
6/10/2021,2:00,10.39,100,0,2.41,233.75,0,0
6/10/2021,3:00,10.41,100,0,2.54,217.92,0,0
6/10/2021,4:00,10.36,100,0,3.09,221.09,0,0
6/10/2021,5:00,10.6,99.39,0,2.77,238.59,0,0
6/10/2021,6:00,10.77,97.16,0,3.06,207.54,0,0
6/10/2021,7:00,10.38,99.42,0.6,2.68,198.39,0,67
6/10/2021,8:00,10.01,100,1.6,3.25,262.34,0.03,232.75
6/10/2021,9:00,9.94,100,1.2,3.34,239.12,1.54,420.7
6/10/2021,10:00,10.15,100,0.4,3.01,277.39,11.32,580.05
6/10/2021,11:00,10.4,100,0.8,3.43,195.22,14.58,693.1
6/10/2021,12:00,10.79,100,0.8,2.84,247.74,26.89,747.45
6/10/2021,13:00,11.51,100,0,2.41,276.25,42.35,731.5
6/10/2021,14:00,11.93,100,0.6,2.56,264.9,48.69,654.7
6/10/2021,15:00,12.24,100,0.4,2.36,293.31,44.59,527.3
6/10/2021,16:00,11.88,100,0.4,2.42,227.77,18.82,353.05
6/10/2021,17:00,11.93,100,0,1.61,264.81,20.96,160.55
6/10/2021,18:00,12.13,100,0,2.14,206.3,13.99,32.15
6/10/2021,19:00,11.94,100,0.2,1.63,287.95,4.16,0
6/10/2021,20:00,11.79,100,0.8,1.82,289,0.24,0
6/10/2021,21:00,11.87,100,0.6,1.46,266.04,0,0
6/10/2021,22:00,12.1,100,0.2,1.63,283.64,0,0
6/10/2021,23:00,12.2,100,0,1.63,293.66,0,0
7/10/2021,0:00,11.76,100,0,1.06,262.87,0,0
7/10/2021,1:00,10.91,100,0,0.47,277.65,0,0
7/10/2021,2:00,9.9,100,0,0.65,257.6,0,0
7/10/2021,3:00,8.85,100,0,0.39,243.87,0,0
7/10/2021,4:00,7.9,100,0,0.13,239.21,0,0
7/10/2021,5:00,7.07,100,0,0,234.81,0,0
7/10/2021,6:00,6.55,100,0,0,246.6,0,0
7/10/2021,7:00,6.03,100,0,0.3,240,0,66.85
7/10/2021,8:00,5.58,100,0,0.13,255.22,0.92,232.95
7/10/2021,9:00,6.19,100,0,0,243.17,14.63,420.25
7/10/2021,10:00,9.5,100,0.2,0,246.33,55.51,566.55
7/10/2021,11:00,12.83,100,0,0.99,244.05,108.7,652.2
7/10/2021,12:00,14.43,95.54,0,0,230.41,,676.4
7/10/2021,13:00,16.44,81.03,0,0,118.33,,665
7/10/2021,14:00,16.75,75.13,0,0,131.53,,617.55
7/10/2021,15:00,16.49,76,0,0,57.63,,510.35
7/10/2021,16:00,18.09,75.39,0,0.61,134.17,41.01,346.85
7/10/2021,17:00,17.79,82.73,0,0.51,123.26,45.04,155.8
7/10/2021,18:00,16.49,90.49,0,0.35,150.53,26.07,30.15
7/10/2021,19:00,14.48,90.82,0,0,213.43,4.03,0
7/10/2021,20:00,10.87,97.46,0,0,228.47,,0
7/10/2021,21:00,9.56,100,0,0,217.48,,0
7/10/2021,22:00,9.09,100,0,0,230.41,,0
7/10/2021,23:00,8.16,100,0,0,236.57,0,0
8/10/2021,0:00,6.77,100,0,0,239.82,0,0
8/10/2021,1:00,6.29,100,0,0,237.53,0,0
8/10/2021,2:00,6.04,100,0,0,261.29,0,0
8/10/2021,3:00,5.52,100,0,0,259,0,0
8/10/2021,4:00,5.24,100,0,0,259,0,0
8/10/2021,5:00,5.72,100,0,0,283.28,0,0
8/10/2021,6:00,6.76,100,0,0,265.25,0,0
8/10/2021,7:00,6.5,100,0,0,350.77,0,60.65
8/10/2021,8:00,6.65,100,0,0.13,198.57,0.46,202.55
8/10/2021,9:00,7.07,100,0,0,101.44,13.4,343.05
8/10/2021,10:00,8.97,100,0,0,107.95,24.7,457
8/10/2021,11:00,12.39,99.41,0,0,80.85,,544.1
8/10/2021,12:00,14.15,89.38,0,0,74.08,,583.8
8/10/2021,13:00,15.72,79.48,0,0.13,71.44,,597
8/10/2021,14:00,16.61,73.53,0,0,78.65,,574.2
8/10/2021,15:00,16.85,71.67,0,0,59.48,,485.25
8/10/2021,16:00,17.78,70.33,0,0.88,107.86,41.45,333.5
8/10/2021,17:00,18.15,72.79,0,1.73,104.6,45.81,149.05
8/10/2021,18:00,16.1,80.14,0,1.46,82.44,24.94,28.05
8/10/2021,19:00,13.66,92.01,0,0.55,94.93,6.08,0
8/10/2021,20:00,10.46,100,0,0.18,39.94,0.2,0
8/10/2021,21:00,8.61,100,0,0,271.23,0,0
8/10/2021,22:00,7.75,100,0,0,246.87,0,0
8/10/2021,23:00,7.15,100,0,0,311.97,0,0
9/10/2021,0:00,7.07,100,0,0,245.89,0,0
9/10/2021,1:00,6.44,100,0,0,279.94,0,0
9/10/2021,2:00,6.19,100,0,0,350.15,0,0
9/10/2021,3:00,6.23,100,0.2,0.29,128.89,0,0
9/10/2021,4:00,6.36,100,0,0,137.6,0,0
9/10/2021,5:00,5.97,100,0,0,137.24,0,0
9/10/2021,6:00,5.65,100,0,0,135.75,0,0
9/10/2021,7:00,5.96,100,0,0,132.76,0,61.5
9/10/2021,8:00,7.08,100,0,0.13,137.42,0.33,214.9
9/10/2021,9:00,8.23,100,0,0.88,144.9,8.01,388.05
9/10/2021,10:00,8.8,100,0,0.87,79.88,25.48,534.6
9/10/2021,11:00,9.72,100,0,0.53,60.18,46.54,639.7
9/10/2021,12:00,11.31,100,0,0.85,89.73,91.01,689.7
9/10/2021,13:00,14.63,99.91,0,1.12,57.54,48.4,685.4
9/10/2021,14:00,16.76,88.25,0,1.43,143.32,39.3,625.75
9/10/2021,15:00,17.84,81.36,0,1.34,73.73,81.3,506.55
9/10/2021,16:00,18.79,72.31,0,1.3,64.22,59.14,337
9/10/2021,17:00,18.4,69.25,0,0.96,81.03,53.75,147.2
9/10/2021,18:00,16.32,78.64,0,0.46,63.17,21.92,26.45
9/10/2021,19:00,12.93,96.3,0,0,349.09,6.2,0
9/10/2021,20:00,9.51,100,0,0,349.09,0.13,0
9/10/2021,21:00,7.83,100,0,0,349.09,0,0
9/10/2021,22:00,7.27,100,0,0,251.35,0,0
9/10/2021,23:00,6.52,100,0,0,345.84,0,0
10/10/2021,0:00,5.72,100,0,0,317.77,0,0
10/10/2021,1:00,5.85,100,0,0,301.85,0,0
10/10/2021,2:00,5.26,100,0,0,300.53,0,0
10/10/2021,3:00,4.46,100,0,0,317.77,0,0
10/10/2021,4:00,4.88,100,0,0,292.08,0,0
10/10/2021,5:00,4.99,100,0.2,0,291.73,0,0
10/10/2021,6:00,4.49,100,0,0,317.77,0,0
10/10/2021,7:00,4.34,100,0,0,291.64,0,56.35
10/10/2021,8:00,4.4,100,0,0,266.57,,190.7
10/10/2021,9:00,5.68,100,0,0,264.46,,322.05
10/10/2021,10:00,7.36,100,0,0,265.25,,430.65
10/10/2021,11:00,10.01,100,0,0,90.53,,521.45
10/10/2021,12:00,10.65,100,0,0,91.58,17.98,568.55
10/10/2021,13:00,13.34,100,0,0.35,191.79,57.68,570.85
10/10/2021,14:00,15.24,92.88,0,0,190.38,,531.9
10/10/2021,15:00,15.9,83.21,0,0,58.51,,442.4
10/10/2021,16:00,15.55,81.41,0,0,243.43,,298.65
10/10/2021,17:00,15.55,86.73,0,1.04,88.86,26.3,129.9
10/10/2021,18:00,15.64,88.37,0,0.92,277.57,26.46,22.55
10/10/2021,19:00,14.17,97.25,0,0,239.47,3.91,0
10/10/2021,20:00,13.13,100,0,0.13,303.79,0.02,0
10/10/2021,21:00,12.83,100,0,0.63,273.44,0,0
10/10/2021,22:00,13.11,100,0,0.44,236.39,0,0
10/10/2021,23:00,13.12,100,0.2,0.51,247.83,0,0
11/10/2021,0:00,12.86,100,0,0.13,258.91,0,0
11/10/2021,1:00,11.98,100,0,0.13,319.71,0,0
11/10/2021,2:00,10.53,100,0,0,296.92,0,0
11/10/2021,3:00,10.17,100,0,0,275.37,0,0
11/10/2021,4:00,8.53,100,0,0,268.24,0,0
11/10/2021,5:00,8.02,100,0,0,268.24,0,0
11/10/2021,6:00,7,100,0.2,0.75,268.5,0,0
11/10/2021,7:00,6.3,100,0,0.46,268.41,0,46.5
11/10/2021,8:00,5.9,100,0,0.21,261.99,0.15,152.25
11/10/2021,9:00,6.2,100,0,0,247.13,7.28,245.6
11/10/2021,10:00,8.63,100,0,0,211.94,29.54,318.4
11/10/2021,11:00,11.18,99.03,0,0.24,265.34,32.89,385.9
11/10/2021,12:00,13.83,90.46,0,0,298.24,,425.55
11/10/2021,13:00,14.15,90.3,0,0.58,279.77,36.61,383.05
11/10/2021,14:00,15.55,87.25,0,2.24,308.62,79.36,294.4
11/10/2021,15:00,15.81,81.49,0,1.82,300,74.46,193.65
11/10/2021,16:00,15.08,85.67,0,2.25,308.89,51.93,99
11/10/2021,17:00,14.67,87.69,0,2.08,319.36,36.52,43.05
11/10/2021,18:00,13.93,87.91,0,2.68,325.34,22.73,8.15
11/10/2021,19:00,13.34,90.62,0,1.54,294.02,4.99,0
11/10/2021,20:00,12.1,98.01,0,0.98,294.2,0.03,0
11/10/2021,21:00,10.15,100,0,0,275.1,0,0
11/10/2021,22:00,8.28,100,0,0,266.22,0,0
11/10/2021,23:00,8.01,100,0,0,277.66,0,0
12/10/2021,0:00,9.17,100,0,0,271.41,0,0
12/10/2021,1:00,9.08,100,0,0,257.42,0,0
12/10/2021,2:00,9.17,100,0,0,242.73,0,0
12/10/2021,3:00,8.85,100,0,0.13,225.4,0,0
12/10/2021,4:00,8.12,100,0,0.34,255.57,0,0
12/10/2021,5:00,8.7,100,0,0.49,226.89,0,0
12/10/2021,6:00,9.18,100,0,1.17,226.63,0,0
12/10/2021,7:00,9.35,100,0,0.48,271.93,0,22.55
12/10/2021,8:00,9.23,100,0,1.06,262.87,0.83,79.05
12/10/2021,9:00,9.86,100,0,1.4,261.56,16.27,147.8
12/10/2021,10:00,11.08,100,0,1.43,267.27,21.28,221.4
12/10/2021,11:00,12.74,100,0,1.77,269.03,48.39,292.45
12/10/2021,12:00,13.72,97.57,0,1.05,247.74,54.99,345.4
12/10/2021,13:00,14.13,91.36,0,1.09,292.52,14.5,390.4
12/10/2021,14:00,14.82,85.77,0,2.26,329.12,57.35,414.75
12/10/2021,15:00,15.42,85.16,0,2.51,301.59,79.13,381.45
12/10/2021,16:00,14.73,89.43,0.4,2.05,303.34,54.82,265.55
12/10/2021,17:00,13.36,100,0.4,2.24,308.45,33.69,108.05
12/10/2021,18:00,13.17,100,0.2,2.51,184.05,20.89,16.55
12/10/2021,19:00,12.6,100,0,1.88,112.7,6.89,0
12/10/2021,20:00,11.49,100,0,1.81,182.38,0.1,0
12/10/2021,21:00,9.83,100,0,1.35,119.03,0,0
12/10/2021,22:00,7.29,100,0,0.32,184.84,0,0
12/10/2021,23:00,7.01,100,0,0.13,209.74,0,0
13-10-2021,0:00,5.92,100,0,0.25,241.23,0,0
13-10-2021,1:00,5.03,100,0,0,240.7,0,0
13-10-2021,2:00,4.58,100,0,0,244.49,0,0
13-10-2021,3:00,5.1,100,0,0.15,252.49,0,0
13-10-2021,4:00,5.96,100,0,0.15,237.01,0,0
13-10-2021,5:00,6.61,100,0,0.19,236.92,0,0
13-10-2021,6:00,7.49,100,0,0.26,209.91,0,0
13-10-2021,7:00,7.6,100,0,0.13,179.12,0,29.5
13-10-2021,8:00,7.94,100,0.2,0.15,187.57,0.05,85.5
13-10-2021,9:00,8.52,100,0,0.58,215.28,3.65,137.1
13-10-2021,10:00,9.48,100,0.4,0.13,223.46,21.49,219.5
13-10-2021,11:00,10.24,100,0,0.86,214.84,46.14,321.95
13-10-2021,12:00,11.17,100,0,1.39,258.39,53.14,426.55
13-10-2021,13:00,14.38,89.21,0,1.28,252.05,82.67,481.45
13-10-2021,14:00,15.46,74.85,0,1.46,284.43,105.23,448.9
13-10-2021,15:00,14.23,77.54,0,2.23,320.94,61.32,369.5
13-10-2021,16:00,15.11,74.93,0,1.9,299.47,126.03,234.5
13-10-2021,17:00,15.54,68.14,0,1.68,303.7,69.86,87.3
13-10-2021,18:00,13.91,75.76,0,1.26,293.93,31.64,11.85
13-10-2021,19:00,11.81,85.6,0,1.33,306.34,5.57,0
13-10-2021,20:00,9.27,97.84,0,0,264.28,0.13,0
13-10-2021,21:00,8.81,100,0,0,211.58,0,0
13-10-2021,22:00,8.56,100,0,0,224.69,0,0
13-10-2021,23:00,7.55,100,0,0,232.87,0,0
14-10-2021,0:00,8.02,100,0,0,221,0,0
14-10-2021,1:00,8.79,100,0,0,195.66,0,0
14-10-2021,2:00,9.22,100,0,0.23,232.26,0,0
14-10-2021,3:00,9.4,100,0,1.26,199.7,0,0
14-10-2021,4:00,9.6,100,0,1.61,211.76,0,0
14-10-2021,5:00,9.75,100,0,1.39,207.1,0,0
14-10-2021,6:00,9.64,100,0,1.25,225.4,0,0
14-10-2021,7:00,9.64,100,0,1.36,236.92,0,38.55
14-10-2021,8:00,9.96,100,0,1.44,236.25,0,118.67
14-10-2021,9:00,10.42,100,0,1.7,223.11,3.74,253.45
14-10-2021,10:00,11.28,100,0,1.68,244.49,18.1,370.65
14-10-2021,11:00,12.39,100,0,1.8,242.2,35.93,475.35
14-10-2021,12:00,13.05,99.69,0,2.33,270.27,50.52,532.1
14-10-2021,13:00,13.35,99.4,0,2.36,242.73,59.49,556.2
14-10-2021,14:00,13.61,98.95,0,2.16,207.27,55.13,538.95
14-10-2021,15:00,13.61,98.2,0,1.79,206.83,40.33,459.05
14-10-2021,16:00,13.61,97.35,0,2.06,238.15,36.97,311.15
14-10-2021,17:00,13.28,99.05,0,1.56,209.65,26.14,129.35
14-10-2021,18:00,13.68,96.47,0,1.43,227.33,25,19.65
14-10-2021,19:00,13.34,97.8,0,0.87,207.01,9.84,0
14-10-2021,20:00,11.65,100,0,0.5,204.72,0.03,0
14-10-2021,21:00,10.87,100,0,1.24,198.74,0,0
14-10-2021,22:00,9.93,100,0,1.16,216.16,0,0
14-10-2021,23:00,8.99,100,0,0.97,214.05,0,0
15-10-2021,0:00,8.17,100,0,0.79,223.64,0,0
15-10-2021,1:00,8.19,100,0,0.62,222.85,0,0
15-10-2021,2:00,9.75,100,0,1.82,269.48,0,0
15-10-2021,3:00,10.54,100,0,2.02,221.08,0,0
15-10-2021,4:00,10.86,100,0,1.82,240,0,0
15-10-2021,5:00,11.03,100,0,2.13,227.6,0,0
15-10-2021,6:00,11.2,100,0,2.07,234.02,0,0
15-10-2021,7:00,11.33,100,0,2.01,233.05,0,55.5
15-10-2021,8:00,11.39,100,0,1.67,236.3,0.02,207.6
15-10-2021,9:00,11.26,100,0,1.22,244.05,1.52,390.75
15-10-2021,10:00,11.84,100,0,1.5,212.9,13.91,545
15-10-2021,11:00,12.51,100,0,1.47,206.13,21.77,652.9
15-10-2021,12:00,12.83,100,0.2,1.4,255.13,18.39,701.8
15-10-2021,13:00,12.59,100,0.4,2.06,62.02,42.57,687.35
15-10-2021,14:00,14.26,98.73,0,1.2,44.87,77.23,611.3
15-10-2021,15:00,14.67,93.52,0,1.15,188.53,55.25,480.35
15-10-2021,16:00,14.55,84.09,0,1.96,106.8,49.03,307.9
15-10-2021,17:00,16.01,69.31,0,1.68,201.47,57.07,125.25
15-10-2021,18:00,14.81,72.27,0,1.76,101.26,36.14,18.5
15-10-2021,19:00,11.16,87.82,0,0.65,103.9,4.96,0
15-10-2021,20:00,9.57,100,0,0.27,27.62,0.07,0
15-10-2021,21:00,7.29,100,0,0,116.04,0,0
15-10-2021,22:00,6.67,100,0,0,311.09,0,0
15-10-2021,23:00,6.51,100,0,0.13,170.24,0,0
16-10-2021,0:00,6.22,100,0,0,149.82,0,0
16-10-2021,1:00,6.97,100,0,0,170.67,0,0
16-10-2021,2:00,7.15,100,0,0,170.67,0,0
16-10-2021,3:00,5.44,100,0,0,196.45,0,0
16-10-2021,4:00,4.14,100,0,0,237.42,0,0
16-10-2021,5:00,3.71,100,0,0,234.72,0,0
16-10-2021,6:00,2.97,100,0,0,239.39,0,0
16-10-2021,7:00,2.52,100,0,0,243.78,0,48.1
16-10-2021,8:00,2.28,100,0,0,236.22,0.05,169
16-10-2021,9:00,2.38,100,0,0,269.21,3.92,290.3
16-10-2021,10:00,5.08,100,0,0,228.83,46.9,381.35
16-10-2021,11:00,9.25,100,0,0,268.42,84.91,444.95
16-10-2021,12:00,12.4,94.3,0,0.51,203.4,78.37,464.95
16-10-2021,13:00,14.33,63.75,0,0.66,233.84,79.01,414.7
16-10-2021,14:00,15.41,55.22,0,0.89,158.18,67.05,296.8
16-10-2021,15:00,14.65,56.46,0,0.94,199.62,66.96,164.45
16-10-2021,16:00,15.49,54.65,0,1.19,148.51,53.69,75.55
16-10-2021,17:00,15.06,53.35,0,1.13,152.82,69.95,29.1
16-10-2021,18:00,12.96,69.63,0,0.58,184.22,24.85,3.95
16-10-2021,19:00,9.5,93.98,0,0,153.61,5.02,0
16-10-2021,20:00,6.97,100,0,0,239.65,0.03,0
16-10-2021,21:00,6.91,100,0,0,210.18,0,0
16-10-2021,22:00,7.19,100,0,0,243.43,0,0
16-10-2021,23:00,7.65,100,0,0.13,170.15,0,0
17-10-2021,0:00,7.81,100,0,0,222.67,0,0
17-10-2021,1:00,7.58,100,0,0,212.9,0,0
17-10-2021,2:00,7.83,100,0,0.56,206.48,0,0
17-10-2021,3:00,6.64,100,0,0,223.38,0,0
17-10-2021,4:00,6.54,100,0,0,227.86,0,0
17-10-2021,5:00,7.35,100,0,0.13,243.34,0,0
17-10-2021,6:00,7.58,100,0,0.17,191.08,0,0
17-10-2021,7:00,7.12,100,0,0,220.21,0,11.05
17-10-2021,8:00,5.64,100,0,0,281.79,0.03,44
17-10-2021,9:00,5.85,100,0,0,240.18,6.76,101.55
17-10-2021,10:00,7.64,100,0,0.53,196.54,32.02,177.95
17-10-2021,11:00,11.27,93.65,0,1.89,212.82,80.48,227.65
17-10-2021,12:00,12.91,82.14,0,1.43,156.25,70.38,251.9
17-10-2021,13:00,14.1,77.74,0,1.63,196.8,72.4,262.3
17-10-2021,14:00,14.95,73.86,0,1.65,218.97,73.69,263.95
17-10-2021,15:00,15.55,70.98,0,1.74,204.63,74.03,236.55
17-10-2021,16:00,15.49,66.47,0,1.51,180.88,56.38,151.7
17-10-2021,17:00,14.42,73.67,0,1.3,182.82,35.58,58.25
17-10-2021,18:00,13.65,82.12,0,1.76,205.87,17.41,7.85
17-10-2021,19:00,12.35,92.81,0,0.23,212.02,3.84,0
17-10-2021,20:00,10.91,100,0,0,211.94,0.03,0
17-10-2021,21:00,10.27,100,0,0,216.07,0,0
17-10-2021,22:00,9.32,100,0,0,197.51,0,0
17-10-2021,23:00,7.22,100,0,0,156.25,0,0
18-10-2021,0:00,6.72,100,0,0,162.32,0,0
18-10-2021,1:00,6.66,100,0,0,183.26,0,0
18-10-2021,2:00,7.01,100,0,0,201.12,0,0
18-10-2021,3:00,6.01,100,0,0,203.75,0,0
18-10-2021,4:00,5.1,100,0,0,203.75,0,0
18-10-2021,5:00,4.65,100,0,0,203.75,0,0
18-10-2021,6:00,5.63,100,0,1.05,178.33,0,0
18-10-2021,7:00,6.7,100,0,1.34,206.75,0,41.45
18-10-2021,8:00,6.69,100,0,1.31,192.93,0.64,155.05
18-10-2021,9:00,6.77,100,0,1.13,199.27,8.6,287.3
18-10-2021,10:00,7.99,100,0,1.36,184.22,28.41,403.5
18-10-2021,11:00,10.15,96.98,0,1.86,164.34,79.87,500.9
18-10-2021,12:00,12.61,88,0,1.78,199.27,64.12,560.6
18-10-2021,13:00,13.34,87.18,0,1.98,178.77,60.18,568.55
18-10-2021,14:00,14.18,88.61,0,1.88,169.53,64.01,538.75
18-10-2021,15:00,15.96,83.71,0,2,155.45,57.02,454.2
18-10-2021,16:00,16.33,84.9,0,1.37,217.39,44.95,293.7
18-10-2021,17:00,16.23,85.96,0,1.65,216.25,37.42,114.6
18-10-2021,18:00,15.39,89.88,0,1.51,243.87,17.71,15.4
18-10-2021,19:00,14.06,97.25,0,1.57,227.6,1.85,0
18-10-2021,20:00,13.98,100,0,1.79,183.96,0,0
18-10-2021,21:00,14.05,100,0,1.62,190.91,0,0
18-10-2021,22:00,14.5,100,0,2.56,198.56,0,0
18-10-2021,23:00,14.74,100,0,2.51,192.23,0,0
19-10-2021,0:00,14.97,100,0,2.07,199.8,0,0
19-10-2021,1:00,14.89,100,0,2.03,186.95,0,0
19-10-2021,2:00,15.04,100,0,2.22,193.55,0,0
19-10-2021,3:00,14.85,100,0.2,2.47,204.02,0,0
19-10-2021,4:00,14.84,100,0,2.34,207.01,0,0
19-10-2021,5:00,15.13,100,0,2.17,200.5,0,0
19-10-2021,6:00,15.35,100,0,2.09,200.5,0,0
19-10-2021,7:00,15.55,100,0,1.97,190.91,0,39.7
19-10-2021,8:00,15.77,100,0.2,2.06,226.63,0.01,147.25
19-10-2021,9:00,16.03,100,0,2.12,224.25,1.25,265.85
19-10-2021,10:00,16.42,100,0,2.98,188.09,6.27,360.6
19-10-2021,11:00,17.31,100,0,2.65,209.21,28.59,433.05
19-10-2021,12:00,17.59,100,0,2.32,233.66,23.97,464.6
19-10-2021,13:00,17.86,100,0,2.49,206.22,27.76,448.3
19-10-2021,14:00,18.27,100,0,2.32,245.81,15.88,384.7
19-10-2021,15:00,18.93,100,0,2.49,162.84,34.35,289.05
19-10-2021,16:00,20.49,94.98,0,2.85,229.71,46.1,174.05
19-10-2021,17:00,20.71,91.53,0,2.48,222.14,46.05,61.65
19-10-2021,18:00,19.21,93.79,0,2.8,212.9,11.49,4.27
19-10-2021,19:00,17.74,99.48,0,2.8,223.81,2.11,0
19-10-2021,20:00,16.77,100,0,2.44,178.16,0,0
19-10-2021,21:00,16.51,100,0,2.16,187.66,0,0
19-10-2021,22:00,16.84,97.49,0,2.62,216.25,0,0
19-10-2021,23:00,16.8,92.82,0,2.31,175.69,0,0
20-10-2021,0:00,16.27,93.04,0,2.18,184.23,0,0
20-10-2021,1:00,16.46,90.21,0,2.46,248.89,0,0
20-10-2021,2:00,16.85,87.14,0,3.32,221.61,0,0
20-10-2021,3:00,16.67,88.75,0,3.25,201.73,0,0
20-10-2021,4:00,16.6,88.62,0,2.81,210.61,0,0
20-10-2021,5:00,16.37,90.18,0,3.22,239.48,0,0
20-10-2021,6:00,16.19,91.23,0,2.58,241.59,0,0
20-10-2021,7:00,16.6,91.23,0,2.82,176.31,0,21.95
20-10-2021,8:00,16.24,94.55,0,3.39,252.14,0.01,85.4
20-10-2021,9:00,15.09,100,1,3.61,201.29,0.66,164.35
20-10-2021,10:00,15.35,100,0,3.45,236.04,9.87,243.75
20-10-2021,11:00,16.4,99.87,0,4.3,248.27,45.72,321.3
20-10-2021,12:00,17.15,98.54,0,3.84,238.06,57.5,381.2
20-10-2021,13:00,17.97,94.93,0,4.23,202.79,57.21,397
20-10-2021,14:00,17.78,96.69,0,3.84,214.93,42.9,362.35
20-10-2021,15:00,17.99,96.06,0,3.04,195.57,27.84,286.55
20-10-2021,16:00,18.12,94.08,0,3.43,212.46,22.9,182.25
20-10-2021,17:00,17.73,93.57,0,3.33,169.97,11.17,73.55
20-10-2021,18:00,17.48,94.23,0,3.88,233.4,7.83,9.75
20-10-2021,19:00,17.06,94.84,0,2.87,227.33,1.86,0
20-10-2021,20:00,16.05,89.9,0,2.97,236.31,0,0
20-10-2021,21:00,15.22,95.04,0,2.16,240.18,0,0
20-10-2021,22:00,14.13,100,0,1.12,173.67,0,0
20-10-2021,23:00,13.64,100,0,1.24,195.13,0,0
21-10-2021,0:00,15.53,100,1.2,2.87,177.27,0,0
21-10-2021,1:00,14.89,100,1.8,5.26,215.63,0,0
21-10-2021,2:00,14.41,92.23,0,5.62,218.18,0,0
21-10-2021,3:00,13.13,85.26,0,4.99,224.43,0,0
21-10-2021,4:00,12.24,93.04,0.2,4.24,211.94,0,0
21-10-2021,5:00,11.16,100,0.4,4.63,226.01,0,0
21-10-2021,6:00,10.29,100,0.8,4.94,279.59,0,0
21-10-2021,7:00,9.97,100,1.2,3.67,318.3,0,20.8
21-10-2021,8:00,10.38,100,0.4,3.69,231.55,0.05,82.45
21-10-2021,9:00,10.08,100,0,3.17,287.07,5.44,158.2
21-10-2021,10:00,10.72,94.42,0,3.57,232.26,52.58,212.7
21-10-2021,11:00,11.17,89.85,0,4.24,253.81,31.86,233.5
21-10-2021,12:00,10.85,99.35,0.2,3.42,250.29,30.11,233.35
21-10-2021,13:00,11.18,98.69,0.4,3.17,275.07,40.15,235.1
21-10-2021,14:00,11.09,88.66,0,3.31,302.29,91.87,235.2
21-10-2021,15:00,10.53,94.78,0.4,3.2,306.78,61.45,186.55
21-10-2021,16:00,10.29,99.74,0,1.84,221,57.06,116
21-10-2021,17:00,10.21,90.74,0.4,2.74,323.05,27.06,51.05
21-10-2021,18:00,9.33,96.4,0,1.65,164.87,20.71,7.05
21-10-2021,19:00,8.13,99.62,0,1.01,313.02,2.09,0
21-10-2021,20:00,7.62,97.03,0,0.79,301.06,0,0
21-10-2021,21:00,5.74,100,0,0.67,234.72,0,0
21-10-2021,22:00,5.24,100,0,1.07,230.76,0,0
21-10-2021,23:00,5.15,100,0,1.19,261.55,0,0
22-10-2021,0:00,4.7,100,0,1.26,248.98,0,0
22-10-2021,1:00,4.08,100,0,1.22,197.51,0,0
22-10-2021,2:00,4.13,100,0,1.31,223.46,0,0
22-10-2021,3:00,3.78,100,0,1.24,219.15,0,0
22-10-2021,4:00,3.68,100,0,1.42,217.74,0,0
22-10-2021,5:00,3.77,100,0,1.68,214.58,0,0
22-10-2021,6:00,4.05,100,0,1.65,214.49,0,0
22-10-2021,7:00,4.08,100,0,1.49,223.72,0,30.9
22-10-2021,8:00,4.36,100,0,1.7,217.83,0.08,118.35
22-10-2021,9:00,5.02,100,0,1.86,208.15,5.82,221.25
22-10-2021,10:00,6.71,100,0,2.35,249.94,25.33,325.8
22-10-2021,11:00,9,96.1,0,2.4,253.2,60.52,428.2
22-10-2021,12:00,11.13,85.16,0,3.25,242.9,38.98,502.55
22-10-2021,13:00,12.19,79.12,0,3.57,263.31,51.54,520.85
22-10-2021,14:00,12.02,76.96,0,2.36,275.72,56.16,471.75
22-10-2021,15:00,12.3,76.59,0,2.45,258.65,48.74,368
22-10-2021,16:00,11.98,81.12,0,2.54,264.37,39.15,221.8
22-10-2021,17:00,11.96,83.95,0,2.1,281.7,20.37,79.9
22-10-2021,18:00,11.51,88.33,0,2.56,278.27,16.26,8.85
22-10-2021,19:00,10.44,95.82,0,1.63,266.04,1.58,0
22-10-2021,20:00,9.71,99.61,0,1.29,270.35,0,0
22-10-2021,21:00,9.59,100,1.4,0.95,219.41,0,0
22-10-2021,22:00,8.73,100,0.2,0.28,258.74,0,0
